;DR 1+;DR 1-;DR 2+;DR 2-;DR 3+;DR 3-;DR 4+;DR 4-;DR 5+;DR 5-;DR 6+;DR 6-;DR 7+;DR 7-;DR 8+;DR 8-;DR 9+;DR 9-;DR 10+;DR 10-;DR 11+;DR 11-;DR 20+
TCEAL6;0.017069401;0.1500501;0.011171641;0.12310008;0.068262726;0.0048216814;0.020991458;0.01940538;0.021583429;0.07126098;0.1300987;0.022821914;0.0005114479;0.03224492;6.024352e-06;0.06804076;0.00016040984;0.00729194;3.8523667e-06;0.20280744;0.00012226129;0.032350387;0.0020176172
TCF21;2.6433303e-05;3.0914412;0.0027958008;0.026958784;0.0046746237;0.004065699;0.004507411;0.019537112;0.00236888;0.045683105;0.35100952;3.698756e-05;0.00055365753;0.0007690925;4.12431e-05;0.0070900894;0.00020084741;0.00035387653;3.73034e-07;0.2116881;0.00039655215;0.0038543064;0.18015866
TCF4;3.364638e-05;1.339629;0.002595843;0.0033412662;0.001122695;0.00822323;0.0006068762;0.22830111;0.0034468714;0.01779908;0.3246346;0.0001899892;0.0006664602;0.00029489514;0.00022883987;0.0034937847;0.00045225275;0.00016926852;1.5625104e-06;0.34528834;2.917103e-06;1.3633107;0.0028924984
TCHH;0.016508779;0.13530952;0.0028498506;0.24476211;0.107867226;0.003158948;0.011772882;0.15205875;0.025516247;0.027989548;0.089038715;0.0033393416;0.00020241046;0.04668937;3.4767e-05;0.06197408;5.6167028e-05;0.030292058;4.0365985e-06;0.18460804;7.18196e-05;0.023840563;0.006967273
TCTN2;0.004189673;0.025222545;0.0002680148;0.01638901;0.0048618168;0.0015390032;0.0034187196;0.0022536684;1.1143324e-05;11.911578;0.015866818;0.002632261;0.00013636332;0.0033914014;7.686789e-06;0.004139372;9.994768e-05;0.00027464793;2.2313325e-06;0.021999845;7.89619e-06;0.0042476878;0.008615591
TDRD1;0.0490089;0.19158605;0.0045340345;0.18542032;0.096753396;0.02100826;0.02136336;0.00042713794;0.03313805;0.016324176;0.2579159;0.008386962;0.00016255226;0.08402821;1.2219866e-05;0.090981595;0.0006516051;0.006535886;1.2820742e-05;0.07524656;0.00013659633;0.023386573;0.0074693165
TDRD12;0.0016588519;0.009982022;0.0002648022;0.15637517;0.007942751;0.0027720565;0.004630973;0.0011930172;1.9064692e-05;10.692997;0.02046352;0.00028362143;0.00025623137;0.0037104383;1.0548413e-06;0.033621766;3.6238413e-05;0.0007160718;4.474407e-07;0.023921171;7.3479027e-06;0.006143759;0.0008478697
TDRD5;0.008400512;0.02703755;0.0012419582;0.02870448;0.019714693;0.0023659202;0.0047407546;0.0044747065;0.00016728426;4.463069;0.043137424;0.00028013033;7.164349e-05;0.01576828;1.4440542e-05;0.015759306;4.352861e-05;0.00075333344;8.424703e-07;0.11528185;2.8091488e-05;0.01542946;0.0043528867
TDRP;0.0012134442;0.08357319;0.0009472042;0.0024058172;0.0022984461;0.0015450871;0.0017991714;0.0011587392;2.5089544e-06;8.468152;0.016322052;2.2184455e-05;8.737672e-06;0.006146742;5.0397452e-06;0.0107074175;0.0006222137;2.1240712e-05;7.4699113e-07;0.02257532;2.2441773e-07;0.15300082;0.015999971
TECRL;0.014918015;0.12356893;0.0022031756;0.38099086;0.16709861;0.0063286894;0.032203056;0.020281602;0.019146811;0.044628765;0.18175188;0.008379015;0.0007370146;0.029610636;1.635898e-05;0.11299178;0.000112413436;0.0077047697;6.126834e-06;0.27100235;0.000106504864;0.0052237613;0.0062340735
TEKT4;0.017468128;0.24577124;0.0067739957;0.16400634;0.07991981;0.009457765;0.0784962;0.054992147;0.026198754;0.033547316;0.16879526;0.0062302263;0.0007103913;0.05017961;9.59436e-07;0.1707035;0.000224138;0.0049990215;5.7096554e-06;0.20711096;0.00015521898;0.039156895;0.023132004
TEKTL1;0.008400628;0.18649755;0.0086918;0.06651521;0.19748552;0.0023923398;0.020912437;0.011085336;0.0089774765;0.14079005;0.124866046;0.0005709097;0.00026138613;0.051009636;4.704455e-05;0.048973907;6.92416e-05;0.005955512;2.6335433e-06;0.12602508;0.00011896479;0.025071435;0.003074666
TENM1;0.003571067;0.03239433;0.003280618;0.013289522;0.01979623;0.0015277757;0.007967668;0.013006679;5.067115e-05;6.434056;0.033636194;0.0020017105;0.0002100091;0.011821191;3.1989255e-06;0.00998215;7.961052e-06;0.0021845642;6.088528e-07;0.065201916;9.924941e-06;0.0074325837;0.0064237076
TENM3;0.008888598;0.7616404;0.003133849;0.17661732;0.14267516;0.004692073;0.020389743;0.02750883;0.027968274;0.008150341;0.21162277;0.00013972184;0.0001852697;0.040702745;2.620595e-05;0.17956752;5.0722065e-05;0.0059504756;1.593112e-06;0.14605391;6.814033e-05;0.012178043;0.003129256
TENT5C;0.010478826;0.048189864;0.001353776;0.028600149;0.020910334;0.002780947;0.0026074802;0.011135121;0.006082105;0.012533753;2.2861137;2.4898274e-05;5.9275794e-06;0.026484104;1.3550456e-06;0.06870007;5.8995785e-05;0.0007283387;2.534086e-06;2.6205208;8.755863e-05;0.024630386;0.008690698
TENT5D;0.00024686102;0.0134132095;0.0009811487;0.0019626108;0.0025481274;0.00041900514;0.00092254835;0.0017094273;6.0245466e-06;13.310132;0.015526339;0.0008478796;5.5378925e-05;0.0017779584;4.6714865e-07;0.012312679;6.6647303e-06;0.00046306758;4.6382198e-07;0.012480532;3.1482634e-06;0.002251606;0.009771249
TERB2;0.024387587;0.1169406;0.0031773967;0.0828293;0.032424074;0.0107530905;0.02399821;0.016989943;0.007006337;0.6324522;0.091731556;0.0012078404;0.00010600419;0.032138683;3.4945835e-05;0.03818079;0.00018839052;0.00045917663;1.7717409e-06;0.15926689;8.370468e-05;0.010678467;0.0058632186
TEX101;0.03423325;0.01946846;0.00022877974;0.021374632;0.0075393384;0.005148063;0.001892632;0.008028583;9.485467e-05;5.4770236;0.012464299;0.0017660155;8.582561e-06;0.014925669;1.5055952e-05;0.00949955;3.343507e-05;0.00037851644;3.4076122e-06;0.03342419;1.840515e-05;0.010661881;0.011567611
TEX13B;0.019231688;0.19694012;0.014393176;0.046703648;0.04842376;0.0032026297;0.027784042;0.06714572;0.02779891;0.09004315;0.10783695;0.015070362;0.00036383627;0.035167858;1.9107945e-05;0.038454108;3.122874e-05;0.018631272;3.0501442e-06;0.34552944;0.00024627417;0.036730345;0.0045107775
TEX13C;0.008474601;0.19391683;0.01201773;0.10444606;0.06758318;0.0037276144;0.031035792;0.03422591;0.009487376;0.384231;0.15752628;0.013655149;0.00041720373;0.050562747;5.7778784e-06;0.08580352;6.474514e-05;0.006396334;2.412568e-06;0.27594656;0.0003124658;0.012046118;0.0030306787
TEX13D;0.017071983;0.16843197;0.016242601;0.12488111;0.05093392;0.007261502;0.020487888;0.043325044;0.010616774;0.40542647;0.172799;0.0138742635;0.00060561777;0.059531085;1.9611025e-05;0.069616534;4.8471215e-05;0.011972095;2.9500454e-06;0.1444866;0.00012902175;0.01236195;0.0095423
TEX261;0.031566285;0.5303236;0.002521334;0.5581649;0.1522114;0.0044836337;0.035210937;0.19338527;0.037333682;0.015205177;0.24855949;0.13346836;0.00016519554;0.11238697;4.3326836e-05;0.21852608;4.7027497e-05;0.110959806;8.210012e-06;0.20639803;3.0671534e-05;0.12878065;0.0011462081
TEX29;0.026415119;0.21732375;0.012782511;0.09055496;0.044976193;0.01549434;0.020616794;0.035667002;0.019810122;0.032359373;0.28802028;0.044296023;0.00039964417;0.054030422;1.7198205e-05;0.08659252;9.89802e-05;0.0065513607;4.9429714e-06;0.23184247;5.3180178e-05;0.029477496;0.004059423
TEX47;0.033127844;0.18846709;0.0064765355;0.225154;0.12551084;0.011852612;0.021683645;0.015138571;0.0253668;0.044731192;0.20243737;0.03333859;0.0018176959;0.033182826;3.7317088e-06;0.122428976;8.457272e-05;0.01901156;5.9827153e-06;0.1781992;6.9498965e-05;0.027903996;0.011862102
TEX48;0.024701409;0.22943072;0.003713303;0.20289569;0.09489637;0.012757792;0.020103527;0.024064016;0.022360172;0.0068774526;0.12926932;0.002457177;0.0002966844;0.031672463;6.018856e-06;0.20888148;0.0002685141;0.0028216897;5.8816636e-06;0.088688836;7.764818e-05;0.02652124;0.0059113028
TEX51;0.017744593;0.18809564;0.0036714575;0.21899338;0.08516643;0.009602393;0.07393449;0.042519923;0.02267565;0.028814692;0.16770907;0.009904123;0.0013847151;0.022512777;6.9001555e-07;0.10564901;6.4651875e-05;0.01863413;5.842871e-06;0.17791925;0.00017776423;0.02729546;0.020325506
TEX53;0.03137058;0.1551188;0.0025467915;0.07460735;0.03035188;0.022478452;0.010350141;0.05209575;0.00447874;1.2415838;0.097264536;0.0026996383;8.8757995e-05;0.019272083;4.938161e-05;0.029283917;0.000115899966;0.0022704578;2.9819598e-06;0.16512269;0.00026943203;0.014742189;0.07045304
TFAP2D;0.006239121;0.1812117;0.004396468;0.08584349;0.06640984;0.0033675216;0.00788165;0.0064294576;0.013806352;0.17346038;0.24214773;0.0012815153;0.00020894181;0.025995903;3.9489045e-05;0.041688178;0.00023921102;0.0020987196;2.6737293e-06;0.11096868;4.8915474e-05;0.03403122;0.0075302497
TFDP3;0.0014675605;0.023003872;0.0007473931;0.008452319;0.005999383;0.00084719807;0.0036840073;0.004945479;1.8994284e-05;11.7964525;0.014167877;0.0024030108;8.803911e-05;0.0036820574;1.4860426e-06;0.0053064325;1.2230079e-05;0.001381886;1.0524974e-06;0.0146994665;4.854959e-06;0.008534565;0.022169141
TFPI2;0.0026653826;0.041429497;0.009133642;0.045521654;0.0042965575;0.008254501;0.012496396;0.00020887195;0.0005711295;0.41104314;0.32757434;1.038442e-05;0.00015063529;0.002615862;1.1508202e-05;0.006091464;0.00054497714;0.0001818531;7.865591e-07;0.059458494;0.00011127853;0.011575591;1.321661
TGIF2LY;0.016719786;0.20853402;0.030709554;0.032712996;0.046269074;0.016372705;0.018028317;0.05843802;0.018040296;0.043390468;0.19208466;0.007507365;0.0014396659;0.03127995;2.3353896e-06;0.18728617;0.0003173465;0.0009429869;1.0356915e-05;0.20697841;0.00023520751;0.012758509;0.02095591
TGM2;0.00025876387;1.5429355;0.0010295036;0.15047291;0.68560195;0.00010135922;0.00024058353;0.76269233;0.0075207143;0.0015026882;0.043845758;0.05569295;0.0021821775;4.6470064e-05;2.9689258e-05;0.007275008;0.00012633711;0.011243502;3.8405262e-05;0.008437747;7.5814473e-06;0.6388464;0.10289029
THBD;0.0012305748;0.37745923;0.00273197;0.026697272;0.009455889;0.005036032;0.0027687342;0.2225467;0.00013918203;1.9152865;0.017822122;0.000389446;0.00062675803;0.0013092969;3.1889483e-06;0.025468687;0.0003012297;0.00061602466;8.946204e-06;0.037053656;4.3038088e-07;0.75698674;0.05871138
THBS1;4.0263632e-05;7.4836473;0.000572949;0.22019774;0.15329342;2.0706186e-05;0.011142636;0.15000743;0.0027981524;0.018822698;0.008035962;0.0031393932;0.0011567881;0.008839216;0.00014807962;0.0015401923;0.0005495493;0.0031367105;7.605098e-05;0.005876495;9.837728e-07;0.67031115;0.05273312
THBS2;0.00024053437;8.617765;0.00042278832;0.0066638817;0.0019185193;0.00067143317;0.0016869127;0.0076634493;5.1801544e-07;1.149457;0.0035095206;0.00013282677;1.4720245e-05;0.0016733562;1.8393767e-07;0.012159055;2.1324351e-05;6.6334206e-07;2.4628068e-07;0.037791528;9.10619e-06;0.00040152742;0.04357288
THPO;0.023216676;0.22486444;0.0009328544;0.09887861;0.029045686;0.0138208;0.016668938;0.028286196;0.028355904;0.0075346706;0.072775096;0.0022273185;1.3062275e-05;0.044914223;1.4776169e-05;0.08942606;0.0013533409;0.00041219228;1.0603283e-05;0.15025286;3.459128e-05;0.07976299;0.0052668983
TICAM2;0.028439509;0.667494;0.0033375018;0.058457673;0.013689698;0.022530712;0.0025394433;0.24874142;0.01617099;0.022935096;0.3670989;0.0016692725;7.262528e-05;0.029939577;0.00011782467;0.026722686;0.0011412144;0.00048071;3.9004526e-06;0.34309378;2.2552658e-05;0.091138996;0.009676901
TIMP1;0.0024367324;4.8438373;2.0895109e-07;0.39595333;0.17715047;2.7649992e-06;0.0049553984;0.23136266;0.0041983193;0.0073465505;0.036940083;0.04443972;5.925748e-09;0.0623923;5.368461e-06;0.14343683;5.045239e-06;0.032929875;1.1517005e-05;0.060511492;7.8735474e-07;0.1452935;0.55869764
TIMP2;4.305901e-06;7.85412;0.0026929502;0.011802154;0.040197026;0.0002099831;2.4029132e-05;0.8085487;0.00010426963;0.08225574;0.10640327;0.00018021707;4.3509743e-05;0.005461051;1.478438e-06;0.007700184;7.6155804e-05;0.0002640046;9.273197e-08;0.20785521;1.2309887e-06;0.13592379;0.08543753
TIMP3;5.968007e-06;10.781742;0.00065742724;0.009362715;0.00716997;0.0005531232;2.8456025e-06;0.02616843;0.00012924483;0.041895438;0.014325291;0.00081164745;5.652497e-05;0.0002249526;9.162787e-06;0.00045577786;5.0404883e-06;0.0007310606;3.8563005e-07;0.030778037;3.2391173e-07;0.4172111;0.0872413
TIPRL;0.012339077;0.27683306;0.0001059139;0.46961373;0.17982544;0.00022583363;0.0050894576;0.074250735;0.0013010296;0.24324563;0.12031667;0.020386081;5.901865e-05;0.04556221;0.00038091384;0.035694905;2.737604e-05;0.08288187;3.753174e-05;0.07649645;5.666391e-05;0.06351112;0.0065438277
TLL1;0.008157412;0.24974915;0.0067637106;0.09595357;0.09181712;0.005218376;0.018157728;0.024179047;0.0154026495;0.039486635;0.13983619;0.00047078234;0.00024218287;0.022957083;6.485524e-05;0.060896926;0.00044657555;0.0024990295;4.2326706e-06;0.16822776;4.625062e-06;0.34849507;0.0014554925
TLL2;0.048926063;0.12847976;0.0021767628;0.16016221;0.058483943;0.017258288;0.021416465;0.01117784;0.031366184;0.004378764;0.10875189;0.0027958604;0.00011505936;0.048483733;8.181984e-06;0.20154075;0.00049082574;0.0012607365;8.971662e-06;0.14035927;0.00014042159;0.012167084;0.0022781254
TM4SF1;0.003353424;0.23124307;2.0488886e-09;0.92582333;1.1833209;8.1690864e-08;0.030263554;0.002385502;0.010068154;0.002544031;0.0019894035;0.006400884;8.160198e-10;0.045760773;0.00012464837;0.0062020873;0.00079190737;0.0015704372;0.0008342545;0.0038142405;2.86358e-07;1.7385801;0.47146335
TM4SF4;0.043421205;0.07638279;2.7272257e-05;0.42400697;0.31176662;0.00025309296;0.054702006;0.0032658817;0.035982758;0.010528457;0.06741503;0.035865396;2.5266448e-07;0.10373826;0.001345213;0.16300277;0.00030918885;0.0059445444;4.8347618e-05;0.08057979;6.141064e-05;0.010925514;0.0057959314
TMEM100;0.004585003;0.31197578;0.0014251777;0.026505345;0.0024532916;0.03584761;0.022402687;0.00093698036;0.00016945909;0.4126989;0.07589987;0.0003019016;0.00033894475;0.005802183;0.0002849649;0.009422491;0.0039835884;0.00012268122;1.5427708e-05;0.034368124;3.7504287e-05;0.025895528;0.0021174324
TMEM132C;0.013914546;0.22147033;0.0135554485;0.15961361;0.12388356;0.008121934;0.024008026;0.037862457;0.018312598;0.06197261;0.19803472;0.01797413;0.001352737;0.043340426;2.9964883e-06;0.1497237;0.00022118239;0.0046821893;6.0832194e-06;0.2283422;8.7830565e-05;0.016940124;0.0066417987
TMEM132D;0.02895049;0.17082767;0.009572279;0.20880978;0.09019874;0.012580142;0.024942003;0.020710343;0.049674023;0.010629317;0.15452416;0.015895009;0.0014644588;0.02664916;1.0197761e-05;0.18432195;0.00034793734;0.0057663606;7.268095e-06;0.2213703;0.00013087684;0.022234222;0.001869042
TMEM132E;0.026972622;0.21562676;0.0069544334;0.048104074;0.07332698;0.024225153;0.015296598;0.031095143;0.015097606;0.0135190515;0.3003141;0.0005078196;0.00021370061;0.033070765;1.718775e-05;0.1004772;0.0027786838;0.000116903306;8.21186e-06;0.21758808;8.896492e-05;0.087856345;0.0027947486
TMEM135;0.009909149;0.109981574;0.00055343343;0.21609586;0.10607646;0.00094192394;0.01651058;0.029416788;0.0003590345;1.1907022;0.16840301;0.00556926;6.6073546e-05;0.083664514;4.474587e-05;0.044498548;2.813375e-05;0.014128976;1.8661515e-06;0.26453194;4.0022976e-05;0.04229356;0.0009935766
TMEM150B;0.029952072;0.012198585;0.00026029648;0.16496651;0.08707324;0.000657289;0.005060402;0.062862374;4.3941687e-05;4.696376;0.4668776;0.017100222;0.0014842586;0.0016475919;0.00023411021;0.0031426565;2.8847691e-05;0.010472492;5.318819e-06;0.7129611;7.163979e-05;0.012773651;0.0028359967
TMEM150C;0.0032848686;0.052317314;0.0014133233;0.045547325;0.022850187;0.0009493594;0.0071544074;0.0077388454;0.00012126866;4.8713126;0.092571385;0.0017405573;0.00022856281;0.0037133605;0.00010053196;0.002261235;4.2711206e-05;0.0023862086;2.0800835e-06;0.050838474;1.467657e-06;0.18201189;0.019383857
TMEM158;0.006388554;2.9199805;0.0010200222;0.097897;0.10616699;0.001616353;0.013093275;0.04460449;0.0140931085;0.00044274284;0.050262187;0.0006790556;8.2201e-05;0.0113859745;1.3635164e-06;0.057339888;0.00015233876;0.0053146416;1.5276428e-05;0.013196921;0.00022332385;0.018626576;0.32156202
TMEM169;0.019049026;0.12938818;0.005534797;0.21328686;0.042155582;0.02484017;0.05339908;0.10386224;0.02613799;0.061795294;0.16756794;0.010199918;0.0013898995;0.028571779;2.0180892e-06;0.09769304;0.00014233132;0.010083496;4.907653e-06;0.22078836;5.0889463e-05;0.11349688;0.01644506
TMEM179;0.0045758607;0.010661504;0.001269786;0.0062418515;0.010030724;0.0022931383;0.0028850778;0.0023730712;3.8655608e-06;7.7067604;0.009094327;8.809275e-06;3.1025254e-05;0.0047325166;7.967886e-07;0.03433908;8.967325e-05;1.964139e-05;8.723534e-07;0.021453975;2.756788e-06;0.012564223;0.02154047
TMEM187;0.09840627;0.11762489;0.026034666;0.12805997;0.020293793;0.030375348;0.03376192;0.08091392;0.05407031;0.043152098;0.4765361;0.0800061;0.00080621685;0.07211469;2.39895e-05;0.088355236;0.00016526341;0.020489454;6.823148e-06;0.5554745;8.868011e-05;0.07056302;0.00092302845
TMEM196;0.0024188696;0.028455144;0.0013882035;0.01827096;0.007957239;0.0014896088;0.0018543056;0.0068282955;7.438494e-06;4.8788133;1.6749322;0.003346434;8.356595e-05;0.006566337;4.962439e-06;0.027455714;2.4612422e-05;0.0011738939;4.1281e-06;0.061718166;1.0149182e-05;0.014680748;0.050915852
TMEM200C;0.015979506;0.12920852;0.00094115007;0.19833392;0.06075934;0.003905774;0.013359771;0.0353795;0.004102667;0.21349876;0.09008607;0.0033614666;0.00015930487;0.038165003;9.612496e-06;0.084675334;6.569015e-05;0.0050531765;3.803642e-06;0.21107362;6.47499e-05;0.018657709;0.011276734
TMEM248;0.046463843;0.20882148;7.6633936e-05;0.31970856;0.094624914;0.00047061694;0.016480912;0.042953834;0.00020162076;4.154199;0.061586156;0.100716494;1.1822365e-05;0.083592914;6.697595e-05;0.0999857;2.3955265e-05;0.056064386;2.345965e-05;0.065666445;2.292228e-05;0.07370468;0.015222649
TMEM267;0.01510475;0.010210656;0.0003777576;0.017721273;0.0072559463;0.0011939142;0.0013456654;0.002124137;2.6929018e-05;11.445807;0.015727695;0.0018896251;0.00010426525;0.0050300024;7.1468885e-06;0.00613533;6.1556406e-05;0.00041556504;1.5687649e-06;0.015136751;1.5917305e-05;0.006879838;0.0029861198
TMEM273;0.0050826324;0.11274872;0.009000546;0.071051866;0.017611172;0.019748207;0.0003667372;0.8748853;0.0076799393;0.027850118;0.15717478;0.0012978035;0.0014617553;0.005183478;6.6453744e-05;0.013125918;0.0004838944;0.0008011757;1.3708179e-05;0.21369877;7.0531014e-06;0.2987306;0.0038002832
TMEM35A;0.016608838;0.23397699;0.011811864;0.047631063;0.024544202;0.005498869;0.027097214;0.01933936;0.017963087;0.1520465;0.13747713;0.019313429;9.620977e-05;0.04393988;1.8518451e-06;0.084136166;7.028265e-06;0.015715664;7.865605e-07;0.31741348;0.0002774865;0.005864298;0.0013118603
TMEM82;0.15380679;0.12271252;0.004915914;0.024088534;0.038727082;0.017100418;0.032917164;0.0073840483;0.09469252;0.00034067428;0.1283437;0.00059675134;3.214138e-05;0.04867573;0.00024868984;0.028191082;0.0064629847;0.00035075808;2.3095079e-05;0.09659431;0.00014639246;0.05829086;0.018081672
TMEM9B;0.0072818813;0.11301187;0.00078234705;0.27912796;0.13355298;0.00064157724;0.010564756;0.06201536;0.00017750447;2.423629;0.08191976;0.0131986495;0.0004284422;0.023187688;6.79761e-05;0.030995786;1.7355207e-05;0.043740056;3.5436283e-06;0.17378826;3.4660257e-05;0.07208684;0.0011850137
TMIE;0.0009251967;0.009037546;0.00012284813;0.027426252;0.020574953;0.00023818735;0.0045479564;0.0032812427;9.376856e-06;11.462159;0.007567705;0.0008755476;5.0404644e-05;0.0021568562;3.4594366e-06;0.00793724;1.9293026e-05;0.0017133995;3.2622313e-06;0.006339227;5.7878974e-06;0.010823114;0.014097217
TMPRSS11B;0.014827484;0.19254465;0.0084737865;0.17556673;0.15653114;0.00899813;0.042593177;0.030719064;0.02569074;0.054899573;0.20534979;0.0004741394;0.0002887062;0.0783448;5.2095707e-05;0.08876944;0.0004835828;0.002446945;4.669923e-06;0.25215855;0.00015565284;0.015450863;0.012776953
TNC;1.7446228e-05;12.872395;0.0009973489;0.0026380953;0.0015214038;0.00078194373;0.001056091;0.0018282898;0.00049600715;0.023767259;0.007924946;0.0006247919;2.4939636e-05;0.0012651009;3.1312367e-05;0.00047634754;5.3821173e-06;0.00024731972;3.0779933e-08;0.015971579;9.835771e-07;0.014429142;0.4141206
TNFRSF13C;0.011447149;0.0021520893;0.0023659677;0.0071810093;0.0024009023;0.0061753136;0.000797188;0.01495714;1.8127479e-05;8.701597;0.09324808;8.706979e-05;0.00013641799;0.0049414835;0.00014162423;0.0046872334;6.980227e-05;0.000218818;8.4445685e-07;0.14271492;2.420881e-05;0.0017830161;0.005231091
TNIP3;0.00058021414;0.38292143;0.009657761;0.14441262;0.57055783;0.0003811913;0.0031560168;0.21818191;0.012266428;0.011588982;0.13762377;1.3235899e-06;0.00092642865;0.0004901578;3.451495e-07;0.06372866;4.8459615e-06;0.0076594837;3.061708e-08;0.12480464;5.184769e-05;0.011735368;0.09958409
TNK1;0.03140294;0.19048287;0.0016879863;0.4483681;0.35217553;0.0039466117;0.03700445;0.0021822706;0.026254056;0.07345614;0.15712015;0.0048517175;0.00032163563;0.09134286;0.00071012334;0.04164057;0.0019369215;0.0043704966;2.2727518e-05;0.05488472;0.00020869465;0.008363998;0.0017645354
TNNI3K;0.009477731;0.21936305;0.004920872;0.055532314;0.04170006;0.0031015803;0.030638449;0.014990879;0.02081139;0.1581417;0.12347176;0.00080885313;5.7893812e-05;0.032806486;1.18621965e-05;0.07009686;0.0002272668;0.0009166162;9.2783125e-07;0.32107565;5.5528137e-05;0.025495462;0.006630979
TNS1;0.00017542896;1.6265806;0.0077316426;0.06193245;0.02948085;0.0060046264;0.017929867;0.09078696;0.0074140667;0.0758912;0.04489292;0.0027496906;0.0009780229;0.0020566739;0.00013054558;0.0036524169;8.696714e-05;0.0036859384;4.079905e-06;0.053606965;5.1006164e-06;0.89956987;0.023010042
TNXB;0.00010116255;0.38264236;0.033278093;0.039487887;0.013838543;0.029384905;0.01095808;0.00052626955;0.010879663;0.015848357;0.15781552;0.00032107643;0.001273556;0.0013037174;0.00011776855;0.0021339825;0.0041306033;8.960325e-05;1.0609726e-06;0.22115971;2.7338424e-06;1.0719976;0.00043922258
TOGARAM2;0.012036419;0.07236932;0.01657678;0.0727576;0.0072738384;0.059038363;0.011587336;0.12547705;0.01822316;0.031116921;0.07195201;0.0008146549;0.003545704;0.0049480386;1.4445661e-05;0.117038764;1.5870362e-05;0.01715519;3.8604703e-06;0.1068616;0.000386642;0.0023799827;0.015439322
TOM1;0.056522176;0.9990803;0.00024550076;0.23195042;0.23289211;0.0022940245;0.007967251;0.75241244;0.029514527;0.01580993;0.034451216;0.06401642;0.000117310745;0.046217155;0.0003629133;0.021242794;0.00084665156;0.0029528881;0.00013224626;0.09165443;2.9577772e-05;0.08204317;0.03889852
TP53BP1;0.029133141;0.11295584;2.3925833e-05;0.13217486;0.018045133;0.0020396109;0.012704943;0.0019404059;0.0001450395;7.5358715;0.03432907;0.01956375;1.4113268e-05;0.023219885;0.00025632355;0.017542072;0.0005390108;0.00064356456;1.702718e-05;0.028734662;7.1287623e-06;0.016301733;0.01617394
TPD52L3;0.0029251578;0.023205377;0.0008555091;0.019696545;0.021424223;0.0008233232;0.0036826516;0.0051209987;1.7357495e-05;6.4615283;0.027407805;3.375587e-05;3.126204e-05;0.009752078;1.4090994e-06;0.014426398;3.8530297e-06;0.0011103835;4.5170842e-07;0.05451424;3.945789e-06;0.018957907;0.018490974
TPM2;3.8157876e-05;8.342067;2.2216207e-05;0.23611376;0.0530955;4.0864667e-05;0.015979245;0.12364237;0.0017130427;0.009893506;0.052650448;0.0144731365;1.7237096e-05;0.007285409;1.6962213e-05;0.0042820303;0.00017551269;0.015740491;3.29875e-06;0.032679178;5.269922e-06;0.14434528;0.02652903
TPSB2;0.003907786;0.05557661;0.08004069;0.0066439207;0.0043471567;0.013493309;9.13573e-07;0.27320048;3.6992566e-05;0.052528065;0.65809315;0.001892015;0.0016584642;0.004611942;0.0026889925;0.0010365732;0.0010642855;8.524816e-05;3.3749413e-05;0.4689642;2.9876963e-05;0.013359395;0.004912614
TRAC;5.7182147e-05;0.06804102;0.0032730526;0.00404952;0.0011764419;0.0052504414;9.227324e-06;0.07786365;1.360534e-05;6.1138463;0.050836228;0.0003335433;0.000211635;0.0008380045;0.00013797927;0.011204241;8.4006515e-06;0.00037196485;6.796002e-07;0.040305518;3.2615586e-05;0.000812087;0.0017148193
TRAF3IP2;0.0016920299;0.22284588;0.0018794894;0.10024861;0.013215374;0.023577904;0.008532404;0.007834397;0.0155212805;0.0017512714;0.14959544;1.8612039e-06;0.00013258036;0.027515776;3.4204422e-05;0.19320194;0.00803427;4.124568e-05;1.2559013e-05;0.04368593;0.0003330574;0.023610154;5.1548708e-05
TRBC1;0.00027564444;0.03954951;0.10795764;0.0035152894;0.000107323656;0.059444264;1.9251147e-06;0.6506767;0.033465922;2.9627208e-05;0.37464434;0.0002556603;0.0118129095;2.006879e-05;0.0003452949;0.0034905742;4.678288e-06;0.0012255013;1.8486514e-06;0.25221723;0.00025042938;3.180903e-05;0.00029140618
TRDC;0.0093458425;0.19276425;0.0045008915;0.056970105;0.047965206;0.0044509443;0.02506911;0.020770475;0.006925092;0.11376315;0.25936514;0.0026113724;0.00058489095;0.014024835;9.41431e-05;0.017463578;7.9160745e-05;0.0059674373;2.296069e-06;0.39386573;6.825366e-05;0.018235786;0.020825148
TRDN;0.002931466;0.15897352;0.0043792618;0.07270985;0.038905673;0.0032805523;0.012564613;0.044440847;0.0011259224;1.7789946;0.12053887;9.965837e-05;0.00042453434;0.016888805;4.757431e-06;0.03766914;8.280617e-05;0.0015252528;1.0153342e-06;0.15513395;7.191169e-05;0.016541831;0.02933746
TREM1;0.0056515704;0.25252494;0.012242215;0.048856396;0.058752447;0.0065857633;0.002604807;0.53634334;0.0094680665;0.09009085;0.12194265;3.28182e-05;0.0011105482;0.014647126;6.8924387e-06;0.026482668;4.1812575e-05;0.005123251;6.9717595e-07;0.11175116;0.00036179138;0.0013847972;1.1454823
TREM2;0.0026973416;0.070705585;0.0034541562;0.015886392;0.01288533;0.003105115;0.00054351205;0.8454905;1.2973234e-05;4.0595703;0.030000843;4.8159472e-05;0.00015947506;0.0060544466;2.2056333e-06;0.021457545;2.0358642e-05;0.0010564585;8.751005e-07;0.044762306;5.6420835e-05;0.010485626;0.040716186
